Item Name,Category Name,SKU,HSN,Unit Name,Alert Quantity,Brand Name,Lot Number,Expire Date,Purchase Price,Tax Name,Tax Value,Tax Type,Sales Price,Opening Stock,Barcode,DISCOUNT TYPE,DISCOUNT
Synflex-M (85/500mg) 2 Tablets,Medicine,,,Qty,,Martin Dow Limited,,,0,NaN,0,Exclusive,1,0,,,
Crescor (5mg) 10 Tablets,Medicine,,,Qty,,Martin Dow Limited,,,0,NaN,0,Exclusive,1,0,,,
Inosita Plus (50/850mg) 28 Tablets,Medicine,,,Qty,,PharmEvo (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Inosita Plus (50/500mg) 28 Tablets,Medicine,,,Qty,,PharmEvo (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Xynosine Saline (0.65%) 30ml Pediatric Nasal Drops,Medicine,,,Qty,,ZAFA Pharmaceutical Laboratories (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Bynevol (2.5mg) 14 Tablets,Medicine,,,Qty,,ATCO Laboratories (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Saltra (25/250mcg) 120 Inhaler,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Venticort (200/6mcg) 30 Capsules,Medicine,,,Qty,,Macter International Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Bynevol (5mg) 14 Tablets,Medicine,,,Qty,,ATCO Laboratories (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Tamiso MR (0.4mg) 10 Capsules,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Xeticam (500mg) 10 Tablets,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Xilica (150mg) 14 Capsules,Medicine,,,Qty,,PharmEvo (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Xilica (75mg) 14 Capsules,Medicine,,,Qty,,PharmEvo (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Pantra Plus (37.5/325mg) 10 Tablets,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Epliron (50mg) 14 Tablets,Medicine,,,Qty,,Highnoon Laboratories Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Duzalta (30mg) 14 Capsules,Medicine,,,Qty,,PharmEvo (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
2Sum (500mg) 1 Vial Injection,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Xavor (25mg) 20 Tablets,Medicine,,,Qty,,Ferozsons Laboratories Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Neege (20mg) 14 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Paliris-XR (3mg) 10 Tablets,Medicine,,,Qty,,Cell Laboratories (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Paliris-XR (1.5mg) 10 Tablets,Medicine,,,Qty,,Cell Laboratories (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Gabapil (50mg) 14 Capsules,Medicine,,,Qty,,Cell Laboratories (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Doplet-3 (5mg/ml) 1 Ampoule Injection,Medicine,,,Qty,,Saffron Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Gablin (100mg) 14 Capsules,Medicine,,,Qty,,CCL Pharmaceuticals Pvt. Ltd,,,0,NaN,0,Exclusive,1,0,,,
Gablin (50mg) 14 Capsules,Medicine,,,Qty,,CCL Pharmaceuticals Pvt. Ltd,,,0,NaN,0,Exclusive,1,0,,,
Galvus Met (50/500mg) 30 Tablets,Medicine,,,Qty,,Novartis Pharma Limited,,,0,NaN,0,Exclusive,1,0,,,
Iboxime DS (200mg/5ml) 30ml Suspension,Medicine,,,Qty,,Horizon Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Iboxime (100mg/5ml) 30ml Suspension,Medicine,,,Qty,,Horizon Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Nib (2.5mg) 14 Tablets,Medicine,,,Qty,,Wilson's Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Oratraxin (0.05/2%) 10g Gel,Medicine,,,Qty,,CRYSTOLITE PHARMACEUTICAL,,,0,NaN,0,Exclusive,1,0,,,
Progeffik (200mg) 15 Capsules,Medicine,,,Qty,,RG Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Progeffik (100mg) 30 Capsules,Medicine,,,Qty,,RG Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Eyemox-D (0.5/0.1%) Eye Drops,Medicine,,,Qty,,Vega Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Galvecta Plus (50/850mg) 14 Tablets,Medicine,,,Qty,,PharmEvo (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Tramal Plus (37.5/325mg) 10 Tablets,Medicine,,,Qty,,The Searle Company Limited,,,0,NaN,0,Exclusive,1,0,,,
Dan-D (5mg) 1ml Oral Ampoule,Medicine,,,Qty,,CCL Pharmaceuticals Pvt. Ltd,,,0,NaN,0,Exclusive,1,0,,,
Just-N (5mg) 30 Tablets,Medicine,,,Qty,,Pharma Health Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Triforge (5/160/12.5mg) 28 Tablets,Medicine,,,Qty,,Highnoon Laboratories Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Triforge (5/160/25mg) 28 Tablets,Medicine,,,Qty,,Highnoon Laboratories Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Triforge (10/160/12.5mg) 28 Tablets,Medicine,,,Qty,,Highnoon Laboratories Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Amodip-V (5/160mg) 14 Tablets,Medicine,,,Qty,,Mass Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Amodip-V (10/160mg) 14 Tablets,Medicine,,,Qty,,Mass Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Amodip-V (5/80mg) 14 Tablets,Medicine,,,Qty,,Mass Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
"MMS (0.05%) 60 Doses, Nasal Spray",Medicine,,,Qty,,Remington Pharmaceutical Industries (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Arceva (15/90mg) 60ml Dry Suspension,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Keto Alfa 100 Tablets,Medicine,,,Qty,,ALLIANZE MED PHARMA,,,0,NaN,0,Exclusive,1,0,,,
Syngab (75mg) 14 Capsules,Medicine,,,Qty,,ATCO Laboratories (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Pregy (150mg) 14 Capsules,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Pregy (75mg) 14 Capsules,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Urigo (40mg) 20 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Spiano (100mg) 30 Tablets,Medicine,,,Qty,,Continental Pharmaceuticals Limited,,,0,NaN,0,Exclusive,1,0,,,
Nabiloc (2.5mg) 14 Tablets,Medicine,,,Qty,,Nabiqasim Industries (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Avsar Plus (10/160/12.5mg) 28 Tablets,Medicine,,,Qty,,PharmEvo (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Avsar Plus (10/160/25mg) 28 Tablets,Medicine,,,Qty,,PharmEvo (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Avsar Plus (5/160/12.5mg) 28 Tablets,Medicine,,,Qty,,PharmEvo (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Zincday (20mg) 60ml Syrup,Medicine,,,Qty,,Barrett Hodgson Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Valmo (5/80mg) 14 Tablets,Medicine,,,Qty,,Pharmatec Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Xcept (10mg) 10 Tablets,Medicine,,,Qty,,PharmEvo (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Ivatab (5mg) 28 Tablets,Medicine,,,Qty,,Nabiqasim Industries (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Nabiloc (5mg) 14 Tablets,Medicine,,,Qty,,Nabiqasim Industries (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Berica (60mg) 30 Tablets,Medicine,,,Qty,,S.J & G. Fazul Ellahie (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
D-Tres (200000IU) 1 Injection,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
"D-Tres (200,000IU) 5 Ampoule Injections",Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Pytex (20mg) 20 Tablets,Medicine,,,Qty,,High-Q Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Ecasil (100mg/5ml) 60ml Syrup,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Diabold Plus (1/500mg) 30 Tablets,Medicine,,,Qty,,Barrett Hodgson Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
CoPlavix (75/75mg) 10 Tablets,Medicine,,,Qty,,Sanofi-Aventis,,,0,NaN,0,Exclusive,1,0,,,
Tioget (18mcg) 30 Capsules,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Starcox (60mg) 10 Tablets,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Carbex Plus (100/2.5mg) 120ml Syrup,Medicine,,,Qty,,Platinum Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Carbex (250mg/5ml) 120ml Syrup,Medicine,,,Qty,,Platinum Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Atcomid (50mg) 14 Tablets,Medicine,,,Qty,,ATCO Laboratories (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Jentin-Met (50/500mg) 14 Tablets,Medicine,,,Qty,,The Searle Company Limited,,,0,NaN,0,Exclusive,1,0,,,
Jentin Met (50/1000mg) 14 Tablets,Medicine,,,Qty,,The Searle Company Limited,,,0,NaN,0,Exclusive,1,0,,,
Adronil (3mg/3ml) 1 Ampoule Injection,Medicine,,,Qty,,The Searle Company Limited,,,0,NaN,0,Exclusive,1,0,,,
Barilol (5mg) 20 Tablets,Medicine,,,Qty,,Barrett Hodgson Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Barilol (2.5mg) 14 Tablets,Medicine,,,Qty,,Barrett Hodgson Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Itaglip Plus (50/500mg) 14 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
ITP OD (150mg) 10 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Vilget (50mg) 28 Tablets,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Renavel (800mg) 30 Tablets,Medicine,,,Qty,,ALLIANZE MED PHARMA,,,0,NaN,0,Exclusive,1,0,,,
Pequit XR (150mg) 30 Tablets,Medicine,,,Qty,,Hilton Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Admit (50/1000mg) 14 Tablets,Medicine,,,Qty,,Shaigan Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Admit (50/500mg) 14 Tablets,Medicine,,,Qty,,Shaigan Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Enier (24mg) 30 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Abacus (100mg/5ml) 50ml Suspension,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Azitma (250mg) 12 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
NUBEROL P INJ 100ML,Medicine,,,Qty,,The Searle Company Limited,,,0,NaN,0,Exclusive,1,0,,,
Myolax (4mg) 20 Tablets,Medicine,,,Qty,,Genetics Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Distalgesic (37.5/325mg) 10 Tablets,Medicine,,,Qty,,ATCO Laboratories (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Lacolep (100mg) 14 Tablets,Medicine,,,Qty,,Hilton Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Arbi-D (300/12.5mg) 14 Tablets,Medicine,,,Qty,,PharmEvo (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Telsarta-A (5/40mg) 14 Tablets,Medicine,,,Qty,,PharmEvo (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Telsarta-A (5/80mg) 14 Tablets,Medicine,,,Qty,,PharmEvo (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Tercica (200mg) 30 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
VildoMet (50/1000mg) 14 Tablets,Medicine,,,Qty,,High-Q Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
VildoMet (50/850mg) 14 Tablets,Medicine,,,Qty,,High-Q Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Jardin-D (0.5mg/5ml) 120ml Syrup,Medicine,,,Qty,,High-Q Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Jardin-D (5mg) 10 Tablets,Medicine,,,Qty,,High-Q Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Polymalt-F (100/0.35mg) 30 Tablets,Medicine,,,Qty,,High-Q Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Viglip-M (50/1000mg) 14 Tablets,Medicine,,,Qty,,ATCO Laboratories (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Flexia (60mg) 10 Tablets,Medicine,,,Qty,,Ferozsons Laboratories Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Renavel (400mg) 30 Tablets,Medicine,,,Qty,,ALLIANZE MED PHARMA,,,0,NaN,0,Exclusive,1,0,,,
Cellkast (10mg) 14 Tablets,Medicine,,,Qty,,Cell Laboratories (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
"Ferinject (50mg/ml) 10ml, 1 Vial Injection",Medicine,,,Qty,,vifor pharma,,,0,NaN,0,Exclusive,1,0,,,
Itofix SR (150mg) 10 Tablets,Medicine,,,Qty,,Cell Laboratories (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Mtaz (30mg) 20 Tablets,Medicine,,,Qty,,Cell Laboratories (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Itofix (50mg) 10 Tablets,Medicine,,,Qty,,Cell Laboratories (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Delosit (5mg) 10 Tablets,Medicine,,,Qty,,Cell Laboratories (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Rifaxa (550mg) 10 Tablets,Medicine,,,Qty,,Ferozsons Laboratories Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Co-Extor (5/160/12.5mg) 28 Tablets,Medicine,,,Qty,,The Searle Company Limited,,,0,NaN,0,Exclusive,1,0,,,
Co-Extor (10/160/12.5mg) 28 Tablets,Medicine,,,Qty,,The Searle Company Limited,,,0,NaN,0,Exclusive,1,0,,,
Byscard (2.5mg) 14 Tablets,Medicine,,,Qty,,The Searle Company Limited,,,0,NaN,0,Exclusive,1,0,,,
Byscard (5mg) 14 Tablets,Medicine,,,Qty,,The Searle Company Limited,,,0,NaN,0,Exclusive,1,0,,,
Byscard (10mg) 14 Tablets,Medicine,,,Qty,,The Searle Company Limited,,,0,NaN,0,Exclusive,1,0,,,
Ferti M (75IU) 1 Vial Injection,Medicine,,,Qty,,RG Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Urso (500mg) 10 Capsules,Medicine,,,Qty,,AGP LIMITED,,,0,NaN,0,Exclusive,1,0,,,
REVOMET PLUS GEL 40G,Medicine,,,Qty,,Kaizen Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
U-Progest (100mg) 30 Capsules,Medicine,,,Qty,,OBS Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Nimixa (550mg) 10 Tablets,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Amclav (1000mg) 6 Tablets,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Augmentin BD (457mg/5ml) 35ml Suspension,Medicine,,,Qty,,GLAXOSMITHKLINE,,,0,NaN,0,Exclusive,1,0,,,
Ruling Plus (40/1680mg) 10 Sachets,Medicine,,,Qty,,High-Q Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Macrobac (500mg) 6 Tablets,Medicine,,,Qty,,Asian Continental (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
TEpH Insta (40mg) 14 Capsules,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Lacasil (10g/15ml) 120ml Syrup,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
EseGrow D 30 Tablets,Medicine,,,Qty,,Barrett Hodgson Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Rova (5mg) 10 Tablets,Medicine,,,Qty,,Bosch Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Sulvorid (50mg) 20 Tablets,Medicine,,,Qty,,High-Q Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Sulvorid (25mg) 20 Tablets,Medicine,,,Qty,,High-Q Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
LACASIL SACHETS (8S),Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Sinemet Extra (25/100mg) 30 Tablets,Medicine,,,Qty,,OBS Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Duzalta (20mg) 14 Capsules,Medicine,,,Qty,,PharmEvo (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Acrogel (0.2%) 10g Eye Gel,Medicine,,,Qty,,Schazoo Zaka (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Valam (5/80mg) 14 Tablets,Medicine,,,Qty,,CCL Pharmaceuticals Pvt. Ltd,,,0,NaN,0,Exclusive,1,0,,,
Nepanac (0.1%) 5ml Eye Drops,Medicine,,,Qty,,KOBEC Health Sciences,,,0,NaN,0,Exclusive,1,0,,,
Prolexa (20mg) 14 Tablets,Medicine,,,Qty,,Genetics Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
NewDay (5/80mg) 14 Tablets,Medicine,,,Qty,,Werrick Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Butrin XL (300mg) 30 Tablets,Medicine,,,Qty,,Genetics Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Butrin (75mg) 20 Tablets,Medicine,,,Qty,,Genetics Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Rifaxa (200mg) 10 Tablets,Medicine,,,Qty,,Ferozsons Laboratories Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Deximox (5/1mg) 5ml Eye Drops,Medicine,,,Qty,,Barrett Hodgson Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Vildos (50mg) 28 Tablets,Medicine,,,Qty,,High-Q Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Miura-D (5mg/ml) 1 Ampoule Injection,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Cipesta (250mg/5ml) 60ml Suspension,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Rosuvax (10mg) 10 Tablets,Medicine,,,Qty,,Asian Continental (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
NT-Tox (500mg) 20 Tablets,Medicine,,,Qty,,Genix Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Cipesta (125mg/5ml) 60ml Suspension,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Gouric (80mg) 20 Tablets,Medicine,,,Qty,,PharmEvo (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Gouric (40mg) 20 Tablets,Medicine,,,Qty,,PharmEvo (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Raxil CR (25mg) 30 Tablets,Medicine,,,Qty,,Adamjee Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Zurig (80mg) 20 Tablets,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Enier (16mg) 30 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Tonoflex-P (37.5/325mg) 20 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Telmis-A (40/10mg) 14 Tablets,Medicine,,,Qty,,Genix Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Adenuric (40mg) 20 Tablets,Medicine,,,Qty,,S.J & G. Fazul Ellahie (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Fortius (10mg) 10 Tablets,Medicine,,,Qty,,High-Q Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Vetrawin (250mg) 10 Tablets,Medicine,,,Qty,,Amarant Pharmaceuticals-Icon,,,0,NaN,0,Exclusive,1,0,,,
Lerace (500mg) 10 Tablets,Medicine,,,Qty,,Hilton Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Lyta (60mg) 10 Capsules,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Lyta (30mg) 10 Capsules,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Lyta (20mg) 14 Capsules,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Voren SR (100mg) 30 Tablets,Medicine,,,Qty,,Asian Continental (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Osiris (20mg/5ml) 60ml Syrup,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Rithmo (250mg/5ml) 70ml Suspension,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Sofvasc-V (5/80mg) 14 Tablets,Medicine,,,Qty,,Wilson's Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Coversam (4/10mg) 10 Tablets,Medicine,,,Qty,,Servier Research and Pharmaceuticals [Pakistan] (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Epicetam (500mg) 10 Tablets,Medicine,,,Qty,,CCL Pharmaceuticals Pvt. Ltd,,,0,NaN,0,Exclusive,1,0,,,
Cyprodiol (2mg/35mcg) 21 Tablets,Medicine,,,Qty,,Saffron Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Azotek (500mg) 6 Tabets,Medicine,,,Qty,,Saffron Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Sitagen-M (50/500mg) 30 Tablet,Medicine,,,Qty,,Ferozsons Laboratories Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Comforta (10mg) 20 Tablets,Medicine,,,Qty,,Genome Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Probase (2.5mg) 14 Tablets,Medicine,,,Qty,,Mass Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Thiolax (4mg/2ml) 5 Ampoule Injections,Medicine,,,Qty,,S.J & G. Fazul Ellahie (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Telsarta (20mg) 10 Tablets,Medicine,,,Qty,,PharmEvo (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Glucophage XR (750mg) 30 Tablets,Medicine,,,Qty,,Martin Dow Limited,,,0,NaN,0,Exclusive,1,0,,,
Ovi-F (50mg) 10 Tablets,Medicine,,,Qty,,Merck,,,0,NaN,0,Exclusive,1,0,,,
Xika Rapid (8mg) 10 Tablets,Medicine,,,Qty,,Hilton Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Acabel (4mg) 10 Tablets,Medicine,,,Qty,,Continental Pharmaceuticals Limited,,,0,NaN,0,Exclusive,1,0,,,
Acabel (8mg) 10 Tablets,Medicine,,,Qty,,Continental Pharmaceuticals Limited,,,0,NaN,0,Exclusive,1,0,,,
Claritek (250mg/5ml) 70ml Suspension,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Ivermite (6mg) 10 Tablets,Medicine,,,Qty,,ATCO Laboratories (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Merol (50mg) 30 Tablets,Medicine,,,Qty,,ATCO Laboratories (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Solif (5mg) 10 Tablets,Medicine,,,Qty,,Genix Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Lerace (100mg/ml) 30ml Oral Solution,Medicine,,,Qty,,Hilton Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
